comments,sosmed,label
"['putri', 'kuasa', '300', 'guru', 'silat', 'jakarta', 'raya', 'salah', 'jantidakar', 'utama', '212', 'congor', 'aktivis2', 'doyan', 'lendir', 'gue', 'tempat', 'sejssssajar', 'capres', 'cawapres', 'gue', 'usung', 'gue', 'jubir', 'debu', 'hina', 'jokowi', 'sejssssajar']",X,2
"['bingung', 'milu', 'milih', 'siapacoba', 'sharing', 'pilih', 'alas', 'kenapa', 'milih', 'capres']",X,0
"['bom', 'ketemu', 'culik', 'capres']",X,2
"['akibat', 'anak', 'presiden', 'maju', 'capres', 'jalur', 'paman', 'mk', 'lawan', 'arus', 'demokrasi', 'akal', 'waras']",X,2
"['bismillahirrahmanirrahim', 'dukung', 'caprescawapres', 'nomor', '1', 'amin', 'ff', 'reputasi', 'ilmu', 'agama', 'pimpin', 'gg', 'paket', 'lentidakap', 'mimpin', 'sholat', 'khutbah', 'sholawatan', 'doa']",X,1
"['anies', 'capres', 'omong', 'bolakbalik', 'konsisten', 'pimpin', 'pegang', 'ucap', 'pimpin', 'sssssaja', 'menclamencle', 'pertanggungjawabannya', 'rakyat']",X,1
"['mahasiswa', 'protes', '4', 'tuntut', 'salah', '1', 'makzul', 'jokowi', '10', 'isu', 'perintah', 'mahasiswa', 'kebantidakitan', 'orba', 'kecewa', 'jokowi', 'lantar', 'bangun', 'politik', 'dinasti', 'dukung', 'salah', 'capres', 'cawapres', '2024']",X,3
"['ganjar', 'pranowo', 'tengok', 'korban', 'banjir', 'bandang', 'desa', 'cintidakrong', 'purwodadi', 'grobogan', 'rabu', '722024', 'datang', 'capres', 'urut', '3', 'semringah', 'warga', 'musibah']",X,3
"['biasa', 'tidur', 'dzikir', 'main', 'hape', 'liat', 'debat', 'capres']",X,0
"['habis2nya', 'puji', 'puja', 'ps', 'hina', 'dina', 'abah', 'nikmir', 'batu', 'hadir', 'dbt', 'capres', '3', 'mrs', 'cuekin', 'diatidakp', 'teamses', '02yang', 'ngamuk', 'ujung', 'unfoll', 'akun', 'prabowo', 'rafi', 'ahmad', 'merintih2', 'tiktok']",X,1
"['capres', 'hasil', 'surpeinya', 'capai', '180']",X,0
"['satusatunya', 'capres', 'boikot', 'dukung', 'sndiri', 'suara', 'anies', 'emang', 'jelek', 'banget']",X,1
"['cecunguk', 'bilang', 'tulus', 'maaf', 'capres', 'tabiat', 'bengis', 'bilang', 'tulus', 'pala', 'parabola']",X,2
"['apa', '01', '03', 'dibully', 'lawan', 'santai', 'bae', 'dukung', 'udh', 'ngebully', 'cak', 'imin', 'bocil', 'mati', 'ganjar', 'el', 'chudai', 'petisi', 'larang', 'anies', 'nyanyi', 'capres', 'cawapres', 'jelekin']",X,3
"['purwodadi', '07022024', 'hssssajatan', 'rakyat', 'ganjar', 'pranowo', 'dukung', 'bergotongroyong', 'bantu', 'kena', 'musibah', 'banjir', 'grobogan', 'politik', 'urus', 'manusia', 'capres', '03', 'milik', 'peka', 'sosial']",X,3
"['nama', 'milu', 'adu', 'gagas', 'opini', 'paslonnya', 'dukung', 'neng', 'gausah', 'kampanye', 'debat', 'capres', 'cawapres', 'pasang', 'baliho', 'tau2', 'coblos', 'pake', 'feeling', 'pke', 'otak']",X,0
"['bayangin', 'capres', 'dibuntidakam', 'cawapresnya', 'culik', 'rengasdentidaklok']",X,0
"['pikir', 'keras', 'bilang', 'pengantidakatan', 'gibran', 'cawapres', 'jalur', 'mk', 'ubah', 'uu', 'milu', 'salah', 'rakyat', 'paksa', 'nelen', 'gila', 'perintah', 'maju', 'uda', 'adjust', 'uu', 'uda', 'jadi', 'cawapres', 'gin', 'bain', 'mati']",X,2
"['sampean', 'ubah', 'td', 'prof', 'mahfud', 'cawapres', 'partai', 'benci', 'jokowi']",X,2
"['turut', 'atur', 'debat', 'cawapres', 'cawapres']",X,0
"['jokowi', 'makzul', 'mahasiswa', 'demo', 'istana', 'bakar', 'poster', 'caprescawapres']",X,2
"['populer', 'ekbis', 'jokowi', 'duga', 'siap', 'tsunami', 'bansos', 'gibran', 'sah', 'cawapres', 'jokowi', 'sri', 'mulyani', 'blokir', 'apbn', 'dana', 'bansos', 'ikn']",X,3
"['mahasiswa', 'kebantidakitan', 'orba', 'orasi', 'mahasiswa', 'sebut', 'mentidaku', 'kecewa', 'rezim', 'perintah', 'jokowi', 'lantar', 'bangun', 'politik', 'dinasti', 'dukung', 'salah', 'capres', 'cawapres', 'milu', '2024']",X,2
"['kh', 'mustain', 'sayaafiie', 'tebuireng', 'jombang', 'andai', 'pakai', 'hati', 'nurani', 'muntidakin', 'mengantidakat', 'anak', 'ga', 'muntidakin', 'ubah', 'uu', 'mk', 'jokowi', 'coba', 'pake', 'hati', 'nurani', 'cawapres', 'khofifah']",X,2
"['netralitas', 'bukti', 'integritas', 'netral', 'milu', 'bentuk', 'netralitas', 'dukung', 'dukung', 'calon', 'kontestan', 'politik', 'capres', 'cawapres', 'dpd', 'dpr', 'dprd', 'trisakti', 'enzo', 'chelsea', 'junaedi', 'ketua', 'bem', 'sterling', 'faisal', 'basri']",X,0
"['nunjukkin', 'fedi', 'nuri', 'akal', 'sehat', 'pihak', 'situasi', 'bangsa', 'baikbaik', 'sssssaja', 'negara', 'demokrasi', 'cawapres', 'anak', 'presiden', 'jabat', 'ssssaja', 'bilang', 'demokrasi', 'jelas2', 'dinasti']",X,2
"['kasihan', 'ssssaja', 'ambisi', 'harap', 'cawapres', 'apa', 'nu', 'bssssajakan']",X,2
"['dukung', 'prabowogibran', 'melatidakr', 'etik', 'lumrah', 'duduk', 'etik', 'hukum', 'derssssajat', 'etik', 'hukum', 'gibran', 'lolos', 'cawapres', 'hasil', 'pelatidakran', 'etik', 'ketua', 'mk', 'ketua', 'kpu', 'parah']",X,3
"['14', 'februari', 'pilih', 'cawapres', 'partai', 'anak', 'jokowi']",X,2
"['ganjar', 'anies', 'ngerebutin', 'debat', 'hangat', 'prof', 'mahfud', 'gadang', 'jadi', 'cawapres', '0103']",X,3
"['nambahin', 'pas', 'gus', 'imin', 'debat', 'cawapres', 'dukung', '01', 'ngeledekin', 'gilir', 'anak', 'haram', 'konstitusi', 'debat', 'banget', 'pas', 'debat', 'cawapres', 'dukung', '02', 'maksud', 'buzzer', '02', 'bain', 'sumber', 'ribut']",X,3
"['acara', 'tabrak', 'prof', 'cawapres', '03', 'mahfud', 'naik', 'panjak', 'perintah', 'ganjarmahfud', 'janji', 'utang', 'dapat', 'negara', 'korupsi', 'dihilantidakan', 'turun', 'tidak', 'menkeu', 'sri', 'mulyani', 'menteri']",X,3
"['ukur', 'cawapres', 'muda', 'bukti', 'uu', 'ssssaja', 'ubah', 'muda']",X,0
"['generasi', 'muda', 'handal', 'komitmen', 'bangsa', 'ngaca', 'ssssaja', 'maju', 'cawapres', 'pake', 'putus', 'pelatidakran', 'etik']",X,0
"['jokowi', 'suruh', 'ahok', 'turun', 'takut', 'tekan', 'ormas', 'radikal', 'biar', 'ahok', 'sel', 'mega', 'dukung', 'ahok', 'mega', 'bela', 'minoritas', 'mahfud', 'bubar', 'radikal', 'maruf', 'amin', 'fatwa', 'fitnah', 'ahok', 'nista', 'jkw', 'cawapres', 'jkw', 'cari', 'mukatakut', 'radikal', 'purnawirawan', 'jend', 'tni', 'dukung', 'ganjar']",X,3
"['sidang', 'gugat', 'wanprestasi', 'cawapres', 'gibran', 'gelar', 'pn', 'solo']",X,2
"['cawapres', 'ekspresi', 'wssssajahnya', 'anak', 'presiden', 'cawapres']",X,0
"['partai', 'pdip', 'jugan', 'samain', 'gibran', 'tbtb', 'cawapres', 'ngerubah', 'atur', 'dongggg', 'beda', 'boooossss', 'ssssaja', 'ga', 'bedain']",X,2
"['coba', 'dukung', 'maju', 'cawapres', 'gua', 'jamin', 'ntidak', 'mahasiswa', 'turun']",X,0
"['01', 'cawapres', 'buzzer']",X,1
"['hadits', 'pilih', 'hg', 'napsu', 'prmimpin', 'bapak', 'napsu', 'dinasty', 'latidakr', 'uu', 'nepotisme', 'kolusi', 'intervensi', 'uu', 'mk', 'anak', 'latidakr', 'etika', 'hukum', 'mk', 'kpu', 'smua', 'ga', 'malu', 'mancle', 'mencle', 'turun', 'penjara', 'cuti', 'batal', 'cawapres', 'ilegal']",X,0
"['gibran', 'bawah', '40', 'gabisa', 'cawapres']",X,2
"['mahfud', 'hadir', 'tabrak', 'prof', 'pos', 'bloc', 'calon', 'wakil', 'presiden', 'cawapres', 'nomor', 'urut', '3', 'hadir', 'diskusi', 'minggu', 'anak', 'muda', 'tajuk', 'tabrak', 'prof', 'pos', 'bloc', 'jakarta', 'pusat', 'rabu', '722024', 'datang', 'mahfud', 'lantas', 'sambut', 'hangat']",X,0
"['ketua', 'mk', 'ketua', 'kpu', 'berani', 'pelatidakran', 'etika', 'berat', 'anak', 'presiden', 'maju', 'cawapres', 'takut', 'citacita', 'tinggi', 'generasi', 'muda', 'wakanda', 'anak', 'presiden']",X,0
"['sadar', 'semenjak', 'kh', 'pilih', 'cawapres', 'sadar']",X,0
"['aktor', 'intelektual', 'maju', 'samsul', 'cawapres', 'med']",X,0
"['debut', 'ssssaja', 'ga', 'mahfud', 'ssssaja', 'pas', 'debat', 'cawapres', 'kemarin', 'sempet', 'encore', '03', 'juara', 'nyanyi']",X,3
"['cawapres', '02', 'wujud', '3', 'periode', 'jkw', 'bentuk', 'gibran', 'pilih', 'ps', 'bagi', 'wenang', 'tugas', 'gibran', 'otomatis', 'jkw', 'ahok', 'jkw', 'beda', 'mahfud', 'pakat', 'urus', 'hukum']",X,3
"['satu', 'purnawirawan', 'polri', 'kesiap', 'memenantidakan', 'capres', 'cawapres', '03', 'pilpres', '2024', 'ganjarmahfud', 'nilai', 'bukti', 'jiwa', 'nasionalisme']",X,3
"['dukung', '01', 'ngancam', 'culik', 'rengasdentidaklok', 'beliau', 'nilai', 'reng', 'pas', 'debat', 'cawapres', 'milu', 'riang', 'gembira', 'banget', 'mata', 'dukung', 'amin']",X,2
"['pelatidakran', 'etik', 'pelatidakran', 'hukum', 'kpu', 'terima', 'gibran', 'cawapres', 'melatidakr', 'hukum', 'putus', 'mk', 'laku', 'uu', 'milu', 'revisi', 'dpr', 'pakai', 'uu', 'cawapres', '02', 'batal', 'hukum']",X,3
"['gasalah', 'isu', 'uas', 'cawapres', 'prabowo', 'counter', 'kh', 'ruf', 'amin', 'wapresnya', 'jokowi']",X,3
"['tambang', 'ilegal', 'cabut', 'ssssaja', 'izin', 'simpel', 'kta', 'cawapres', 'ilegal']",X,0
"['02', 'win', 'jokowi', 'mantan', 'presiden', 'cawapres', 'gibran', 'presiden', 'mutlak', 'lekat', 'hati', 'hati', 'salah', 'pilih', 'rugi', 'rakyat']",X,3
"['iwan', 'fals', 'jaga', 'netralitas', 'kait', 'milu', '2024', 'iwan', 'fals', 'kait', 'paslon', 'caprescawapres', 'partai', 'politik', 'mana']",X,0
"['cawapres', 'telek', 'telek', 'ono', 'model', 'ngono', 'iku']",X,0
"['tahan', 'suara', 'grassroot', 'pilih', 'muslim', 'ahok', 'mesti', 'tahan', 'jatuh', 'vonis', 'penjara', 'biar', '2019', 'mulus', 'periode', 'kh', 'maruf', 'amin', 'sengssssaja', 'pilih', 'cawapres', 'biar', 'menang', 'kalang', 'pilih', 'muslim', 'konservatif']",X,1
"['heboh', 'lucu', 'pas', 'mk', 'pelatidakran', 'kode', 'etik', 'berat', 'putus', 'umur', 'cawapres', 'ketua', 'kpu', 'pelatidakran', 'kode', 'etik', 'terima', 'calon', 'cawapres', 'gibran', 'mintidakem', 'negara', 'atur', 'hukum', 'negri', 'kerssssajaan', 'sehat', 'dikit']",X,2
"['tunda', 'jadi', 'cawapres', 'milu', '2019', 'prof', 'resmi', 'dipasantidakan', 'juang', 'memenantidakan', 'pilpres', '2024']",X,0
"['capres', 'halang', 'nyanyi', 'ruang', 'publik', 'cawapres', 'culik', 'rengasdentidaklok', 'blunder', 'selamat', '01', 'aneh']",X,1
"['yoi', 'liat', 'cawapres', 'hadiah', 'performnya', 'pas', 'debat']",X,0
"['addressing', 'erick', 'tohir', 'arek', 'iku', 'teh', 'daamnn', 'goofy', 'cawapres']",X,0
"['mahasiwa', 'jokowi', 'terangterangan', 'dukung', 'salah', 'pasang', 'caprescawapres', 'mahasiswa', 'buat', 'cela']",X,2
"['mikirnya', 'rakyat', 'sengssssaja', 'bikin', 'miskin', 'biar', 'anak', 'menang', 'cawapres', 'bapak', 'nyiapin', 'dana', 'bansos', 'pilpres', 'lintidakaran', 'setan']",X,0
"['tunda', 'cawapres', 'milu', '2019', 'prof', 'resmi', 'dipasantidakan', 'juang', 'memenantidakan', 'pilpres', '2024']",X,0
"['maju', 'cawapres', '2024', 'keluar', 'peser', 'uang', 'butuh', 'kampanye', 'salah', 'satu', 'apk', 'gotong', 'royong', 'bantu', 'rawan']",X,0
"['cawapres', 'nomor', 'urut', 'muhaimin', 'iskandar', 'gus', 'imin', 'semangat', 'ubah', 'jaga', 'tapis', 'jaga', 'amin', 'banyuwangi', 'jawa', 'timur', 'download', 'app', 'store', 'play', 'store']",X,1
"['nyata', 'sikap', 'pesantren', 'tarik', 'pesantren', 'tebuireng', 'proses', 'dukung', 'dukung', 'caprescawapres']",X,0
"['kemarin', 'kemarin', 'baliho', 'spanduk', 'ganjarmahfud', 'copot', 'aparat', 'rakyat', 'copot', 'baliho', 'spanduk', 'partai', 'koalisi', '02', 'tuhan', 'maha', 'adil']",X,2
"['sowan', 'diam', 'gus', 'muwafiq', 'pesan', 'gus', 'muwafiq', 'ganjar', 'sederhana', 'rakyat', 'bikin', 'rakyat', 'trauma', 'sudahsudah']",X,3
"['harga', 'apresiasi', 'guru', 'ngaji', 'bawa', 'program', 'insentif', 'guru', 'ngaji', 'tintidakat', 'nasional', 'manfaat', 'aspek', 'sejahtera', 'ganjar', 'mahfud', 'amanah']",X,3
"['dukung', 'ganjar']",X,3
"['jendral', '1', '1', 'buat', 'fakta', 'kekekekekenapa', 'jendral', 'menclamencle', 'patriot', 'sejati', 'ganjar', 'dissssajari', 'menclamencle', 'nyala', 'ketuaaa']",X,3
"['manyalaa', 'abantidakuuhhh', 'btapi', 'bang', 'adi', 'duo', 'mesin', 'juang', 'ganjar', 'gaharr', 'menguntidakap', 'benar']",X,3
"['janji', 'prabowo', 'ganjar', 'prihati', 'utami', 'coba', 'cermat', 'debat', 'kemarin', 'prabowo', 'bilanh', 'makan', 'siang', 'gratis', 'denger', 'sampe', 'bosen', 'muntidakin', 'tementemen', 'nonton', 'debat', 'kemarin', 'bosen', 'santidakin', 'prabowo', 'bilanh']",X,3
"['jendral', 'fachrurrozi', 'konsisten', 'omong', 'nyajendral', 'fachrurozy', 'timnas', 'amin', 'hormat', 'jendral', 'fachrurozy', 'jendral', 'turun', 'mang', '3', 'jendral', 'disbut', 'ganjar', 'smua', 'jilat', 'ludah', 'mya']",X,3
"['alam', 'ganjar', 'mentidaku', 'aneh', 'terjun', 'dunia', 'politik', 'sama', 'ayah', 'jabat', 'publik']",X,3
"['ganjar', 'berani', 'banget', 'yahhh', '3', 'jendral', 'purnawirawan', 'masak', 'habis', 'ganjar']",X,3
"['muka', 'benerin', 'tolol', 'tololin', 'ganjar', 'pintar', 'manusia', 'sampah', 'kaya', 'elu', 'bikin', 'statmen', 'gin', 'timbang', 'tim', 'nyadahlah', 'ga', 'suka', 'mending', 'diem', 'biar', 'muka', 'jelek', 'imbang', 'laku']",X,3
"['bleaching', 'rambut', 'level', 'ganjar']",X,3
"['anies', 'tinjau', 'ulang', 'revisi', 'ubah', 'bijak', 'metidaknti', 'oligarki', 'kuasa', 'karna', 'narasi', 'timpang', 'ketidakadilan', 'prabowo', 'lanjut', 'rezim', 'stabil', 'proyek', 'oligarki', 'ganjar', 'ssssaja', 'gimmick', 'sat', 'set', 'gesit']",X,3
"['nyari', 'pimpin', 'dahulu', 'penting', 'rakyat', 'penting', 'ganjar', 'mahfud', 'layak', 'pimpin', 'indonesia']",X,3
"['gas', 'poll', 'ganjar']",X,3
"['ganjar', 'pranowo', 'kampanye', 'balikpapan', 'kalimantan', 'timur', 'selasa', '622024', 'dihadang', 'dukung', 'paslon', '02', 'prabowogibran', 'membentantidakan', 'poster', 'respon', 'ganjar', 'simak', 'selentidakapnya', 'video', 'narasi', 'daily']",X,3
"['surat', 'suara', 'ganjarmahfud', 'caleg', 'pkb', 'demokrat', 'bukti', 'curang']",X,3
"['gaya', 'lilin', 'ganjar']",X,3
"['kebatidakan', 'putus', 'pilih', 'ganjar', 'pranowo', 'ganjar', 'presiden', 'rakyat', 'presiden', 'elit', 'lahir', 'rakyat', 'besar', 'rakyat', 'tempa', 'pahit', 'hidup', 'alam', 'reformasi']",X,3
"['milik', 'dekat', 'sri', 'sultan', 'gubernur', 'kunjung', 'ganjar', 'patih', 'doa', 'restu', 'diskus', 'kembang', 'bangsa', 'negara']",X,3
"['maaf', 'patriot', 'sejati', 'dissssajari', 'menclamencle', 'ganjar', 'pranowo']",X,3
"['minggu', '4', 'februari', '2024', 'capres', 'ri', 'ganjar', 'pranowo', 'bangun', 'indonesia', 'adab', 'sehat', 'didik', 'budaya']",X,3
"['ganjar', 'nyanyi', 'lumayan', 'beda', 'sama']",X,3
"['ganjar', 'nahan', 'suntidakan', 'prabowo', 'anies', 'mampu', 'segi', 'kualitas', 'anies', 'kalah', 'dapat', 'pribadi', 'amuk']",X,3
"['henti', 'bohong', 'publik', 'henti', 'klaim', 'menang', 'survei', 'atas', '60', 'perna', 'kumpul', 'massa', 'dukung', 'capai', '100000', 'bal', 'kampanye', 'ganjar', 'pranowo', 'petjah', 'hadir', '100000', 'ssssaja', 'klaim', '1', 'putar']",X,3
"['survey', 'ganjar', 'rendah', 'panik', 'cerita', 'hebat', 'bedebah']",X,3
"['semangat', 'satu', 'bendung', 'rakyat', 'pimpin', 'jalan', 'menang', 'berani', 'benar', 'pandu', 'lantidakah', 'sambut', 'datang', 'hssssajatan', 'rakyat', 'ganjarmahfud', 'solo', 'semarang', 'tatidakl', '10', 'februari', '2024', 'gerak']",X,3
"['bu', 'mega', 'pdi', 'juang', 'bela', 'ahok', 'pdi', 'juang', 'partai', 'ideologi', 'pancasilais', 'presiden', 'adl', 'ganjar', 'pranowo', 'kader', 'pdi', 'juang', 'ahok']",X,3
"['ganjar', 'mahfud', 'perhati', 'perempuan', 'indonesia', 'perhati', 'perempuan', 'ucap', 'bibir', 'serius', 'masuk', 'program', 'lindung', 'daya', 'perempuan', 'prioritas']",X,3
"['gas', 'pilih', 'ganjar', 'mahfud']",X,3
"['ganjar', 'pranowo', 'demokrasi', 'jurang']",X,3
"['capres', '03', 'ganjar', 'pranowo', 'singgung', 'purnawirawan', 'jenderal', 'tni', 'luhur', 'binsar', 'pandjaitan', 'wiranto', 'agum', 'gumelar']",X,3
"['momen', 'sapa', 'warga', 'klaten', 'hadir', 'pesta', 'rakyat', 'lapang', 'merdeka', 'delanggu', 'ganjar', 'mengssssajak', 'segenap', 'masayaarakat', 'hadir', 'belssssajar', 'bahasa', 'isayaarat', 'love', 'rabu', '07feb24']",X,3
"['sama2', 'kapasitas', 'debat', 'sebenernya', 'ganjar', 'lumayan', 'kmaren']",X,3
"['takdir', 'tuhan', 'yme', 'genap', 'juang', 'ganjar', 'mahfud', 'm3nang']",X,3
"['untung', 'ketemu', 'ssssajak', 'foto', 'makan', 'bareng', 'kmren', 'dukung', 'ganjar', 'digebukin', 'panik']",X,3
"['puluh', 'ribu', 'warga', 'kabupaten', 'magelang', 'ganjarmahfud']",X,3
"['capekcapek', 'kuliah', 'hukum', 'pilih', 'culik', 'rugi', 'rugi', 'indonesia', 'indonesia', 'unggul', 'pilih', 'ganjar', 'mahfud']",X,3
"['sapala', 'naung', 'hupillit', 'sapala', 'naung', 'hutodo', 'cinta', 'hidup', 'semat']",X,0
"['momen', 'kampanye', 'bal', 'puluh', 'ribu', 'simpatisan', 'dukung', 'ganjar', 'penuh', 'lapang', 'optimis', 'ganjar', 'menang', 'bal']",X,3
"['anies', 'baswedan', 'ganjar', 'pranowo', 'ga', 'adil', 'dewan', 'hormat', 'perwira', 'pecat', 'buka', 'mentidakui', 'culik', 'aktivis', 'media', 'libat', 'bantai', 'warga', 'sipil', 'timor', 'leste', 'sampe', 'larang', 'amerika', 'standar', 'pake']",X,3
"['calon', 'presiden', 'nomor', 'urut', '3', 'ganjar', 'pranowo', 'kunjung', 'warga', 'dampak', 'banjir', 'grobogan', 'sana', 'mengssssajak', 'kader', 'rawan', 'turun', 'gotong', 'royong', 'bantu', 'korban', 'bencana', 'ganjar', 'menghimbau', 'perintah']",X,3
"['presiden', 'jahat', 'politik', 'campur', 'adu', 'penting', 'pribadi', 'kampanye', 'anak', 'presiden', 'simbol', 'satu', 'ga', 'netral', 'curang', 'latidakr', 'uu', 'nepotisme', 'kolusi', 'intervensi', 'mk', 'penjara', 'henti', '50', 'kampus', 'mahasiswa', 'profesor', 'cendikiawan', 'budayawan']",X,0
"['komunitas', 'tani', 'mandiri', 'grobogan', 'dukung', 'ganjar', 'pranowo', 'sosok', 'rakyat', 'aspiratif', 'diatidakp', 'bawa', 'aspirasi', 'tani']",X,3
"['momen', 'kampanye', 'bal', 'puluh', 'ribu', 'simpatisan', 'dukung', 'ganjar', 'penuh', 'lapang', 'optimis', 'ganjar', 'menang', 'bal', 'mantaps', 'bal']",X,3
"['ganjar', 'enih', 'cumak', 'masuk', 'njih', 'jual', 'minum', 'wktu', 'kampanye', 'hambok', 'borong', 'kasi', 'mreka']",X,3
"['gas', 'poll', 'ganjar', 'mahfud', 'menang']",X,3
"['tkn', 'pasti', 'prabowogibran', 'hadir', 'acara', 'dewan', 'pers', '10', 'februari']",X,2
"['survei', 'prabowogibran', '52', 'persen', 'tkn', 'rawan', 'tebal', 'menang']",X,2
"['kandang', 'banteng', 'jebol', 'torang', 'minahasa', 'larang', 'keras', 'tanah', 'leluhur', 'kotor', 'koruptor', 'banteng', 'pilih', 'prabowo', 'gibran', 'satu', 'paslon', 'visioner', 'bersih', 'korupsi', 'bersih', 'ham', 'putus', 'baik']",X,3
"['rawan', 'tkn', 'prabowo', 'gibran', 'stress', 'petinggi', 'petinggi', 'sandera']",X,3
"['paham', 'maksud', 'bu']",X,0
"['sulit', 'sirkel', 'perintah', 'itu2', 'sssssaja', 'alas', 'pilih', '02']",X,2
"['pelatidakran', 'etik', 'ketua', 'kpu', 'peluang', 'diskualifikasi', 'gibran']",X,2
"['kembali', 'bijak', 'laut', 'bu', 'sus', 'jabat', 'menteri', 'tolong', 'jadi', 'bu', 'sus', 'menteri']",X,0
"['istri', 'juang', 'anak', 'dewasa', 'kelak', 'pimpin', 'gibran', 'kaesang', 'hebat', 'salut', 'istri']",X,2
"['bijak', 'jokowi', '5', 'mimpi', 'payah']",X,2
"['presiden', 'batal']",X,0
"['tanda', 'tanda', 'gibran', 'presiden', 'bayang', 'gibran', 'presiden']",X,3
"['hindar', 'gedebage', 'prabowogibran', 'gelar', 'acara', 'stadion', 'gbla']",X,2
"['gaya', 'gibran', 'dipake', 'sepa']",X,2
"['tuntut', 'makzul', 'jokowi', 'mahasiswa', 'bakar', 'spanduk', 'prabowo', 'gibran', 'istana', 'merdeka', 'jakarta']",X,3
"['bangun', 'jis', 'incredibles', 'sampe', 'acara', 'mega', 'structure', 'geographic', 'channel', 'stadion', 'direnov', 'incredible', 'mana']",X,0
"['gibran', 'blg', 'ken', 'wakil', 'anies', 'bener2', 'buzzer', 'suka', 'banget', 'memutarbalikkan', 'fakta']",X,3
"['anies', 'kalah', 'politikus', 'gibran', 'ragu', 'menang', 'etidak', 'nurut', 'sama', 'papap', 'ga', 'resign', 'walkot']",X,3
"['bobby', 'bikin', 'stadion', 'sombong', 'gibran', 'bikin', 'solo', 'kosong', 'kek', 'isi', 'kepala', 'ga', 'bedain', 'renovasi', 'bikin']",X,2
"['stop', 'blg', 'gibran', 'rebut', 'anjir', 'lee', 'gwanhee']",X,2
"['stadion', 'bangun', 'solo', 'manah', 'renovasi', 'bangun', 'bedain', 'renovasi', 'bantu', 'apbn', 'nebar', 'hoax', 'bodoh']",X,0
"['rakyat', 'kalong', 'prabowo', 'gibran']",X,3
"['ribu', 'kawan', 'musuh', 'menantidakan', 'prabowogibran', 'putar', 'tani', 'blebohblora']",X,2
"['tunjuk', 'bunyi', 'atur', 'batas', 'presiden', 'kampanye', 'pasal', 'lanjut', 'prosedur', 'sayaaratnya', 'kampanye', 'bansos', 'manuver', 'calon', 'gibran', 'cacat', 'etik']",X,2
"['ngobrol', 'gibran', '10', 'jam']",X,2
"['siap', 'biru', 'satadion', 'gbk', 'tgl', '10', 'februari', 'prabowogibran', 'kitapakbowo', 'kitagibran', 'siapsiap', 'biruinjakarta']",X,2
"['pesantren', 'tebuireng', 'tegas', 'dukung', 'prabowogibran', 'pilpres', '2024']",X,2
"['rombong', 'horang2', 'duit', 'video', 'rombong', 'ngerti', 'hidup', 'susah', 'coba', 'bayangin', 'bak']",X,0
"['anies', 'gibran', 'daftar', 'kpu']",X,3
"['tegas', 'netral', 'pesantren', 'tebuireng', 'bantah', 'dukung', 'prabowogibran']",X,2
"['pesantren', 'tebuireng', 'jombang', 'bantah', 'dukung', 'prabowogibran', 'pilpres', '2024']",X,2
"['dissssajak', 'cil', 'sono', 'tidur', 'bareng', 'gibran', 'malem', 'bocil', 'gaboleh', 'tidur', 'malem', 'awookawkoaw']",X,2
"['gus', 'kikin', 'ponpes', 'tebuireng', 'netral', 'pilpres', '2024', 'klarifikasi', 'dukung', 'prabowo', 'gibran', 'ponpes', 'wakil', 'sikap', 'lembaga']",X,3
"['muntidakin', 'bangun', 'tuju', 'omklo', 'demokrasi', 'tunggu', 'track', 'record', 'mengantidakangi', 'konstitusi', 'maju', 'cawapresnya', 'bukti', 'melatidakr', 'etik', 'tunggu']",X,0
"['adikadik', 'doa', 'milu', 'jalan', 'aman', 'damai', 'ayah', 'prabowo', 'gibran', 'menang', 'putar', 'masadepan', 'cerah']",X,3
"['prabowogibran', 'hadir', 'kampanye', 'akbar', 'tajuk', 'konser', 'indonesia', 'maju', 'deli', 'serdang']",X,2
"['henti', 'jilat', 'baik', 'ikut', 'anjur', 'gibran']",X,2
"['pakar', 'htn', 'ugm', 'kacau', 'putus', 'dkpp', 'kpu', 'paksa', 'arah', 'calon', 'gibran']",X,2
"['gibran', 'nenek', 'ssssaja', 'ga', 'tau', 'paham']",X,2
"['jelang', 'coblos', '14', 'februari', '2024', 'suhu', 'politik', 'tanah', 'air', 'panas', 'menteri', 'investasi', 'bahlil', 'lahadalia', 'rawan', 'tim', 'kampanye', 'prabowogibran', 'pasang', 'badan', 'bahlil', 'buntu', 'milu', '1', 'putar']",X,2
"['aq', 'pilih', '2']",X,2
"['gibran', 'bangun', 'stadion', 'mana', 'stadion', 'manah', 'solo', 'renovasi', 'sehitidak', 'standar', 'fifa', 'dana', 'tri', 'pupr', 'dana', 'pemda', 'solo']",X,2
"['rebut', 'gibran', 'mkmkmkmk', 'rebut', 'prof', 'mahfud', 'akal', 'coba', 'cek', 'wawancara', 'anies', 'ketemu', 'gibran']",X,3
"['nicholas', 'bin', 'btapi', 'gentar', 'ganjar', 'takut', 'mahfud']",X,3
"['purnawirawan', 'tni', 'au', 'deklarasi', 'dukung', 'ganjarmahfud']",X,3
"['pagi', 'mahfud', 'hukum', 'resep', 'kue', 'moral', 'etika', 'bahan', 'dasar', 'bahan', 'dasar', 'nikmat', 'muntidakin', 'racun', 'era', 'copypaste', 'moral', 'etika', 'plagiarism']",X,3
"['cerdas', 'waras', 'milenial', 'gen', 'generasi', 'selamat', 'demokrasi', 'pancasila', 'pilih', 'ganjarmahfud', 'merdeka', 'anak', 'muda', 'etika']",X,3
